COMMID,comm_type,T1,T2,T3,T4,STRATUM,wave,index,comm,denc,div,econ,health,house,market,soc,trans,edc,mart,sani
422404,4. RURAL VILLAGE,42,2,4,4,4,2009,52.805714286,7.33,4.5,4,2,2.5,7.619047619,7.5,1.25,6.6666666667,1.64,3.5,4.3
422404,4. RURAL VILLAGE,42,2,4,4,4,2011,49.809047619,,5.5,5.25,8,2.5,7.619047619,0,1.25,5,2.06,1.5,3.6
431101,1. URBAN NEIGHBORHOOD,43,1,1,1,1,1989,48.37452381,4.7,6.5,4.5,0.5,6.4,4.0178571429,2.5,0,1.6666666667,3.54,6.25,7.8
431101,1. URBAN NEIGHBORHOOD,43,1,1,1,1,1991,49.63202381,5.79,6.5,4,0.5,6.4,4.9053571429,2.5,0,1.6666666667,3.52,6.25,7.6
431101,1. URBAN NEIGHBORHOOD,43,1,1,1,1,1993,52.932857143,4.79,7.5,5.5,1.5,3,5.4328571429,3.75,0,5,3.56,5,7.9
431101,1. URBAN NEIGHBORHOOD,43,1,1,1,1,1997,69.173214286,5.89,7,4,9.1,1.6,8.9475,6.7857142857,0,5,3.9,8.75,8.2
431101,1. URBAN NEIGHBORHOOD,43,1,1,1,1,2000,73.949166667,5.91,7,5,9,8,8.8125,10,2.5,6.6666666667,3.96,0,7.1
431101,1. URBAN NEIGHBORHOOD,43,1,1,1,1,2004,91.201666667,7.8,7,5.25,9.9,6.4,8.625,10,7.5,6.6666666667,4.56,8.5,9
431101,1. URBAN NEIGHBORHOOD,43,1,1,1,1,2006,100.155,9.05,7,6.5,9.9,8,9.285,10,7.5,10,5.12,8.5,9.3
431101,1. URBAN NEIGHBORHOOD,43,1,1,1,1,2009,90.711666667,9.1,7,6,9,8.75,9.375,10,2.5,6.6666666667,5.52,7.5,9.3
431101,1. URBAN NEIGHBORHOOD,43,1,1,1,1,2011,98.816666667,,7.5,6.5,10,8.75,9.75,10,6.25,6.6666666667,5.9,8,9.8
431102,1. URBAN NEIGHBORHOOD,43,1,1,2,1,1989,62.862857143,3.9,8,6,2,6.4,8.1428571429,7.5,0,5,3.42,2.5,10
431102,1. URBAN NEIGHBORHOOD,43,1,1,2,1,1991,63.060357143,6,8,6,2,6.4,7.6803571429,7.5,0,5,2.68,2.5,9.3
431102,1. URBAN NEIGHBORHOOD,43,1,1,2,1,1993,66.1,4.87,8,8,2,8,9,5,0,5,3.78,3.75,8.7
431102,1. URBAN NEIGHBORHOOD,43,1,1,2,1,1997,76.421666667,3.8,8.5,7.5,3.7,8.75,9.875,10,0,6.6666666667,4.08,3.75,9.8
431102,1. URBAN NEIGHBORHOOD,43,1,1,2,1,2000,81.256666667,4.9,8.5,5.5,10,8,9.5,10,1.25,6.6666666667,3.64,5,8.3
431102,1. URBAN NEIGHBORHOOD,43,1,1,2,1,2004,90.826666667,7.3,8,5.5,5,8,9.625,9.375,10,6.6666666667,3.56,8,9.8
431102,1. URBAN NEIGHBORHOOD,43,1,1,2,1,2006,85.846666667,5.9,8,7,5,8,9.5,10,5,6.6666666667,3.78,7.5,9.5
431102,1. URBAN NEIGHBORHOOD,43,1,1,2,1,2009,97.771666667,8.6,8,6,10,8.75,9.875,10,10,6.6666666667,3.88,6,10
431102,1. URBAN NEIGHBORHOOD,43,1,1,2,1,2011,98.136666667,,8,7,10,8.75,9.75,10,8.75,6.6666666667,3.92,7.5,10
431103,2. SUBURBAN VILLAGE,43,1,1,3,2,1989,38.020714286,4.4,6,4,0.25,4,2.6607142857,7.5,0,5,1.66,1.25,1.3
431103,2. SUBURBAN VILLAGE,43,1,1,3,2,1991,42.229047619,5.68,6,3.5,0.25,4,2.5757142857,7.5,0,8.3333333333,1.84,1.25,1.3
431103,2. SUBURBAN VILLAGE,43,1,1,3,2,1993,50.28452381,4.8,6.5,4,5,8,3.2678571429,7.5,0,1.6666666667,2,3.75,3.8
431103,2. SUBURBAN VILLAGE,43,1,1,3,2,1997,44.246666667,5,6.5,4.5,3,8,6.75,0,0,1.6666666667,2.08,3.75,3
431103,2. SUBURBAN VILLAGE,43,1,1,3,2,2000,55.956666667,4,6.5,4.5,6,10,5.25,0,1.25,6.6666666667,2.64,3.75,5.4
431103,2. SUBURBAN VILLAGE,43,1,1,3,2,2004,81.947857143,6.62,6.5,5,10,10,7.7378571429,10,1.25,10,3.34,7,4.5
431103,2. SUBURBAN VILLAGE,43,1,1,3,2,2006,86.205,6.5,7,6,10,10,9.625,5,5,5,3.58,9.5,9
431103,2. SUBURBAN VILLAGE,43,1,1,3,2,2009,92.05,8.8,6.5,5.5,10,5,10,10,6.25,10,3.5,6.5,10
431103,2. SUBURBAN VILLAGE,43,1,1,3,2,2011,85.666666667,,6.5,7,10,1.25,9.75,10,2.5,6.6666666667,4.3,8.5,10
431104,2. SUBURBAN VILLAGE,43,1,1,4,2,1989,68.582857143,5,7,6,5,6.4,8.1428571429,7.5,0,5,6.54,2.5,9.5
431104,2. SUBURBAN VILLAGE,43,1,1,4,2,1991,69.592857143,6,7,5,5,6.4,8.3928571429,7.5,0,5,6.8,2.5,10
431104,2. SUBURBAN VILLAGE,43,1,1,4,2,1993,71.995357143,5,7,5,5,6.4,9.2253571429,7.5,0,5,6.72,6.25,8.9
431104,2. SUBURBAN VILLAGE,43,1,1,4,2,1997,79.512857143,6,7,4.75,10,8,9.3628571429,6.25,0,5,7.2,6.25,9.7
431104,2. SUBURBAN VILLAGE,43,1,1,4,2,2000,89.656666667,6.2,7,5.25,10,8,9.6666666667,10,1.25,10,7.04,6.25,9
431104,2. SUBURBAN VILLAGE,43,1,1,4,2,2004,82.732857143,7.5,7,5.5,10,8,9.6428571429,5,1.25,10,7.54,2,9.3
431104,2. SUBURBAN VILLAGE,43,1,1,4,2,2006,95.906666667,8,5.5,6,10,8,9.5,5,10,6.6666666667,7.74,9.5,10
431104,2. SUBURBAN VILLAGE,43,1,1,4,2,2009,92.995,9.3,5.5,6,10,5,9.875,5,10,10,7.82,4.5,10
431104,2. SUBURBAN VILLAGE,43,1,1,4,2,2011,92.526666667,,7.5,6,10,1.25,9.75,5,10,6.6666666667,7.96,9,10
431201,1. URBAN NEIGHBORHOOD,43,1,2,1,1,1989,73.061666667,1.9,6.5,5,5,8,9.125,10,0,6.6666666667,5.12,6.25,9.5
431201,1. URBAN NEIGHBORHOOD,43,1,2,1,1,1991,77.715357143,3,6.5,4,5,8,9.0553571429,8.75,0,10,5.56,8.75,9.1
431201,1. URBAN NEIGHBORHOOD,43,1,2,1,1,1993,82.6925,5.88,6,5,5,8,9.8525,8.75,0,10,6.06,8.75,9.4
431201,1. URBAN NEIGHBORHOOD,43,1,2,1,1,1997,81.945,6,5.5,4.75,5,8.75,9.875,7.5,0,10,5.82,8.75,10
431201,1. URBAN NEIGHBORHOOD,43,1,2,1,1,2000,89.438333333,5.9,6,5.5,10,8,9.875,10,2.5,8.3333333333,6.28,8.75,8.3
431201,1. URBAN NEIGHBORHOOD,43,1,2,1,1,2004,96.677380952,8.2,7.5,6.5,10,8,9.1607142857,8.75,7.5,6.6666666667,5.9,8.5,10
431201,1. URBAN NEIGHBORHOOD,43,1,2,1,1,2006,98.495714286,8.3,7.5,6.5,10,8,9.2857142857,8.75,5,10,6.66,8.5,10
431201,1. URBAN NEIGHBORHOOD,43,1,2,1,1,2009,95.525,7.6,7.5,7,10,8.75,9.875,5,5,10,6.3,8.5,10
431201,1. URBAN NEIGHBORHOOD,43,1,2,1,1,2011,92.71,,8,7.5,10,8.75,9.75,5,6.25,5,6.66,8.5,10
431202,1. URBAN NEIGHBORHOOD,43,1,2,2,1,1989,68.49452381,5,7,5.5,5,8,8.0595238095,4.375,0,5,3.06,7.5,10
431202,1. URBAN NEIGHBORHOOD,43,1,2,2,1,1991,66.688333333,4,6,5,5,8,10,4.375,0,3.3333333333,3.48,7.5,10
431202,1. URBAN NEIGHBORHOOD,43,1,2,2,1,1993,74.498333333,6,7,5.5,5,8,10,4.375,0,8.3333333333,3.34,8.75,8.2
431202,1. URBAN NEIGHBORHOOD,43,1,2,2,1,1997,81.185,6,7,6.5,5,8,9.875,8.75,0,10,3.76,7.5,8.8
431202,1. URBAN NEIGHBORHOOD,43,1,2,2,1,2000,90.076666667,6,7,8,10,8,10,8.75,2.5,6.6666666667,3.86,10,9.3
431202,1. URBAN NEIGHBORHOOD,43,1,2,2,1,2004,92.101666667,7.9,7,7,10,8,9.625,8.75,5,6.6666666667,4.86,9.5,7.8
431202,1. URBAN NEIGHBORHOOD,43,1,2,2,1,2006,94.966666667,7.62,7.5,7.5,10,8,9.88,10,5,6.6666666667,4.7,9,9.1
431202,1. URBAN NEIGHBORHOOD,43,1,2,2,1,2009,93.876666667,8.9,8,6.5,10,8.75,10,7.5,5,6.6666666667,4.56,8.5,9.5
431202,1. URBAN NEIGHBORHOOD,43,1,2,2,1,2011,100.8475,,7.5,8,10,7.5,9.4375,7.5,8.75,10,5.36,8,10
431203,2. SUBURBAN VILLAGE,43,1,2,3,2,1989,63.052380952,4.7,6,4,2,8,4.2857142857,8.75,0,6.6666666667,1.9,8.75,8
431203,2. SUBURBAN VILLAGE,43,1,2,3,2,1991,62.23452381,5.78,6,3,3.5,6,5.4778571429,8.75,0,6.6666666667,2.06,7.5,7.5
431203,2. SUBURBAN VILLAGE,43,1,2,3,2,1993,70.624166667,5.78,6,3.5,4,8,7.9175,8.75,0,6.6666666667,2.36,8.75,8.9
431203,2. SUBURBAN VILLAGE,43,1,2,3,2,1997,70.993333333,5.7,6,4.5,7.5,8,9,10,0,8.3333333333,3.16,0,8.8
431203,2. SUBURBAN VILLAGE,43,1,2,3,2,2000,83.076666667,6.1,6,4,8,8,9.76,10,2.5,6.6666666667,3.5,8.75,9.8
431203,2. SUBURBAN VILLAGE,43,1,2,3,2,2004,83.209166667,7.43,6.5,5,5,8,9.6425,10,3.75,6.6666666667,3.62,8.5,9.1
431203,2. SUBURBAN VILLAGE,43,1,2,3,2,2006,87.76,8.09,6.5,5.25,10,8,10,5,2.5,10,3.42,9,10
431203,2. SUBURBAN VILLAGE,43,1,2,3,2,2009,91.976666667,8.37,6.5,5.5,9.9,8,10,5,10,6.6666666667,3.54,8.5,10
431203,2. SUBURBAN VILLAGE,43,1,2,3,2,2011,85.483333333,,6.5,8,10,1.25,10,10,6.25,3.3333333333,4.12,8.5,9.8
431204,2. SUBURBAN VILLAGE,43,1,2,4,2,1989,57.717857143,4.3,5,5,2,8,4.2678571429,7.5,0,5,2.4,6.25,8
431204,2. SUBURBAN VILLAGE,43,1,2,4,2,1991,62.3675,5.44,5,5.5,5,8,5.5575,6.25,0,5,2.42,7.5,6.7
431204,2. SUBURBAN VILLAGE,43,1,2,4,2,1993,67.263333333,5.76,5,4.5,3,8,7.45,8.75,0,8.3333333333,2.52,6.25,7.7
431204,2. SUBURBAN VILLAGE,43,1,2,4,2,1997,64.925,5.9,6,4.5,7.5,8,9.875,6.25,0,5,2.9,0,9
431204,2. SUBURBAN VILLAGE,43,1,2,4,2,2000,83.739166667,6.25,6,5,8,8,9.7925,10,2.5,6.6666666667,3.78,8.75,9
431204,2. SUBURBAN VILLAGE,43,1,2,4,2,2004,86.181666667,7.2,6,5,5,8,9.875,10,5,6.6666666667,4.44,9,10
431204,2. SUBURBAN VILLAGE,43,1,2,4,2,2006,90.89,7.91,6,6,9,8,10,10,2.5,10,4.08,9,8.4
431204,2. SUBURBAN VILLAGE,43,1,2,4,2,2009,91.108913043,7.52,6,5.5,4,8,9.6739130435,8.125,8.75,10,4.04,9.5,10
431204,2. SUBURBAN VILLAGE,43,1,2,4,2,2011,96.786666667,,7.5,7.5,10,8.75,9.5,10,6.25,6.6666666667,4.72,8.5,9.5
432101,3. COUNTY TOWN NEIGHBORHOOD,43,2,1,1,3,1989,59.591190476,3.7,5.5,4,4.5,8,4.0178571429,7.5,0,3.3333333333,2.54,7.5,9
432101,3. COUNTY TOWN NEIGHBORHOOD,43,2,1,1,3,1991,57.379285714,5.88,6,4,3.5,6,2.1492857143,7.5,0,5,2.7,8.75,5.9
432101,3. COUNTY TOWN NEIGHBORHOOD,43,2,1,1,3,1993,62.889166667,5.41,5.5,4,5,4.8,6.3225,7.5,0,6.6666666667,2.44,8.75,6.5
432101,3. COUNTY TOWN NEIGHBORHOOD,43,2,1,1,3,1997,66.515833333,5,6,4.75,4.95,8.75,8.5525,6.25,0,3.3333333333,2.78,8.75,7.4
432101,3. COUNTY TOWN NEIGHBORHOOD,43,2,1,1,3,2000,79.096666667,5,6,4.5,10,6.4,8.5,10,2.5,6.6666666667,2.98,8.75,7.8
432101,3. COUNTY TOWN NEIGHBORHOOD,43,2,1,1,3,2006,75.861666667,7.08,6,5,10,6,8.46,9.375,2.5,1.6666666667,3.28,6.5,10
432101,3. COUNTY TOWN NEIGHBORHOOD,43,2,1,1,3,2009,85.378571429,6.62,6,6.5,10,7.5,9.7619047619,5,8.75,6.6666666667,3.28,6,9.3
432101,3. COUNTY TOWN NEIGHBORHOOD,43,2,1,1,3,2011,87.07952381,,7.5,4,10,6.25,9.6428571429,10,6.25,6.6666666667,2.56,9,7.4
432102,4. RURAL VILLAGE,43,2,1,2,4,1989,45.701190476,4.3,5,5.25,3.5,8,1.0178571429,3.75,0,3.3333333333,2,1.25,8.3
432102,4. RURAL VILLAGE,43,2,1,2,4,1991,51.442380952,5.6,5.5,5.25,3,6,3.5357142857,7.5,0,1.6666666667,2.34,3.75,7.3
432102,4. RURAL VILLAGE,43,2,1,2,4,1993,50.37452381,5.7,5.5,4.5,4.95,6,5.5178571429,3.75,0,1.6666666667,2.54,6.25,4
432102,4. RURAL VILLAGE,43,2,1,2,4,1997,57.731666667,5.7,6,4.75,4,6,7.25,9.375,0,1.6666666667,2.94,3.75,6.3
432102,4. RURAL VILLAGE,43,2,1,2,4,2000,68.195,5,6,5.25,3.5,8,6.375,8.75,2.5,5,3.02,7.5,7.3
432102,4. RURAL VILLAGE,43,2,1,2,4,2004,63.668333333,4,6,5.75,7.3,6,7.875,5,1.25,3.3333333333,2.86,7.5,6.8
432102,4. RURAL VILLAGE,43,2,1,2,4,2006,73.2375,5.72,6,5.5,7.5,6,9.1675,5,3.75,5,3.6,6.5,9.5
432102,4. RURAL VILLAGE,43,2,1,2,4,2009,82.409848485,7.09,6,5.5,10,7.5,9.3181818182,5.625,8.75,6.6666666667,2.86,4.5,8.6
432102,4. RURAL VILLAGE,43,2,1,2,4,2011,64.441666667,,6,5,10,3.75,9.125,1.25,1.25,6.6666666667,2.1,7.5,6.5
432103,4. RURAL VILLAGE,43,2,1,3,4,1989,29.116666667,0.8,6.5,3,2.85,6,2.1666666667,5,0,0,1.5,0,1.3
432103,4. RURAL VILLAGE,43,2,1,3,4,1991,34.25452381,4.3,6.5,3,0.2,6,2.5178571429,6.25,0,1.6666666667,1.82,0,2
432103,4. RURAL VILLAGE,43,2,1,3,4,1993,28.145,3.6,6.5,3.5,2.75,3,3.125,0,0,0,1.92,1.25,2.5
432103,4. RURAL VILLAGE,43,2,1,3,4,1997,26.567857143,2.7,6.5,4,2,3,2.7678571429,0,0,0,2.3,2.5,0.8
432103,4. RURAL VILLAGE,43,2,1,3,4,2000,33.914166667,3.91,6.5,4,5,4,3.4075,0,1.25,1.6666666667,2.38,0,1.8
432103,4. RURAL VILLAGE,43,2,1,3,4,2004,49.353333333,5.5,6.5,5,6,6,3.75,5,1.25,3.3333333333,2.52,2.5,2
432103,4. RURAL VILLAGE,43,2,1,3,4,2006,52.586666667,4.76,5.5,5.5,6,6,4.05,10,1.25,1.6666666667,2.66,4,1.2
432103,4. RURAL VILLAGE,43,2,1,3,4,2009,53.220909091,7.09,5.5,4.5,4,5,6.5909090909,5,5,5,2.84,0,2.7
432103,4. RURAL VILLAGE,43,2,1,3,4,2011,39.278333333,,4.5,4,6.5,4.375,7.5,0,1.25,3.3333333333,1.48,0,3.1
432104,4. RURAL VILLAGE,43,2,1,4,4,1989,55.602857143,5.1,6,3,3.3,6.4,4.1428571429,7.5,0,5,1.86,7.5,5.8
432104,4. RURAL VILLAGE,43,2,1,4,4,1991,50.861666667,3.3,6,4.5,0.25,4,4.375,7.5,0,6.6666666667,2.22,6.25,5.8
432104,4. RURAL VILLAGE,43,2,1,4,4,1993,42.0675,4.47,6,3.5,1,4,4.7375,3.75,0,5,2.36,3.75,3.5
432104,4. RURAL VILLAGE,43,2,1,4,4,1997,53.612857143,4.1,6,4.5,2,3.2,6.6428571429,10,0,5,2.62,3.75,5.8
432104,4. RURAL VILLAGE,43,2,1,4,4,2000,53.217380952,4,6,4,5,1.6,5.6607142857,10,1.25,1.6666666667,2.54,7.5,4
432104,4. RURAL VILLAGE,43,2,1,4,4,2004,66.82,6,6,4.5,7,6,7,10,2.5,5,3.02,6.5,3.3
432104,4. RURAL VILLAGE,43,2,1,4,4,2006,65.469166667,7.09,5.5,4.5,8,6,6.9325,10,2.5,1.6666666667,2.68,4.5,6.1
432104,4. RURAL VILLAGE,43,2,1,4,4,2009,71.456666667,6.5,5.5,6,6.5,5,8.25,10,5,6.6666666667,2.74,5.5,3.8
432104,4. RURAL VILLAGE,43,2,1,4,4,2011,68.481666667,,4.5,4.5,8,8.75,7.875,10,1.25,6.6666666667,2.04,4.5,4.8
432105,3. COUNTY TOWN NEIGHBORHOOD,43,2,1,5,3,2004,54.525,5.9,6,3,9.4,3.75,8,6.875,0,5,2.1,1.5,3
432105,3. COUNTY TOWN NEIGHBORHOOD,43,2,1,5,3,2006,54.211666667,7.27,6,5,5,6,7.37,5.625,0,1.6666666667,2.68,1.5,6.1
432105,3. COUNTY TOWN NEIGHBORHOOD,43,2,1,5,3,2009,60.324242424,6.82,6,4.5,7,8.75,7.8409090909,5,5,3.3333333333,2.78,1,2.3
432105,3. COUNTY TOWN NEIGHBORHOOD,43,2,1,5,3,2011,53.767272727,,6,4.5,8.5,3.75,8.9772727273,0,1.25,5,2,2.5,5.2
432201,3. COUNTY TOWN NEIGHBORHOOD,43,2,2,1,3,1989,62.491666667,2.4,5,6,4.5,7.5,3.875,7.5,0,6.6666666667,3.3,6.25,9.5
432201,3. COUNTY TOWN NEIGHBORHOOD,43,2,2,1,3,1991,66.57,4.67,4.5,4,5,7.5,5.14,7.5,0,10,3.56,7.5,7.2
432201,3. COUNTY TOWN NEIGHBORHOOD,43,2,2,1,3,1993,52.208333333,4.89,5,4.5,4.65,8,5.395,0,0,3.3333333333,3.84,5,7.6
432201,3. COUNTY TOWN NEIGHBORHOOD,43,2,2,1,3,1997,68.546666667,6.1,5,4.5,9,8,6.25,8.75,0,6.6666666667,3.48,5,5.8
432201,3. COUNTY TOWN NEIGHBORHOOD,43,2,2,1,3,2000,63.085,3.8,4.5,4.5,10,6,7.25,4.375,2.5,5,3.86,5,6.3
432201,3. COUNTY TOWN NEIGHBORHOOD,43,2,2,1,3,2004,64.371190476,7.3,5,5,7,6,8.0178571429,0,2.5,3.3333333333,4.22,7.5,8.5
432201,3. COUNTY TOWN NEIGHBORHOOD,43,2,2,1,3,2006,62.611666667,4.55,5,5.25,10,6,8.635,0,1.25,1.6666666667,3.96,7,9.3
432201,3. COUNTY TOWN NEIGHBORHOOD,43,2,2,1,3,2009,67.273333333,3.7,5,5.5,9,5,8.5,5,2.5,3.3333333333,3.44,8,8.3
432201,3. COUNTY TOWN NEIGHBORHOOD,43,2,2,1,3,2011,79.251666667,,6.5,6,9,7.5,8.625,5,2.5,6.6666666667,2.86,7.5,9.3
432202,4. RURAL VILLAGE,43,2,2,2,4,1989,31.310714286,2.1,5,3,1,8,3.2857142857,3.125,0,0,2,0,3.8
432202,4. RURAL VILLAGE,43,2,2,2,4,1991,40.178690476,3.18,5,3.5,3.5,8,4.0553571429,3.75,0,3.3333333333,2.16,2.5,1.2
432202,4. RURAL VILLAGE,43,2,2,2,4,1993,36.835833333,1.33,5,4,3,8,4.7225,0,0,3.3333333333,2.3,1.25,3.9
432202,4. RURAL VILLAGE,43,2,2,2,4,1997,48.249166667,5.89,5,4,7,8,6.0525,5,0,1.6666666667,2.74,0,2.9
432202,4. RURAL VILLAGE,43,2,2,2,4,2000,50.2025,6,5,3.5,7,6,5.6575,4.375,1.25,0,2.82,2.5,6.1
432202,4. RURAL VILLAGE,43,2,2,2,4,2004,56.727857143,6.7,5,4,7,4,6.0178571429,0,1.25,5,2.76,6.5,8.5
432202,4. RURAL VILLAGE,43,2,2,2,4,2006,48.624047619,4.7,5,5.75,8,4,3.9107142857,0,3.75,3.3333333333,3.18,4.5,2.5
432202,4. RURAL VILLAGE,43,2,2,2,4,2009,61.47047619,4.1,5,5,9,5,7.8571428571,5,2.5,3.3333333333,3.38,8,3.3
432202,4. RURAL VILLAGE,43,2,2,2,4,2011,67.846666667,,5.5,6,3,8.75,7.75,5,5,6.6666666667,3.08,3,6.3
432203,4. RURAL VILLAGE,43,2,2,3,4,1989,30.765714286,0.9,4.5,4,2.2,4.8,1.7857142857,5,0,0,2.28,0,5.3
432203,4. RURAL VILLAGE,43,2,2,3,4,1991,41.31702381,3.94,4.5,4.5,1.5,7.5,2.2903571429,5,0,6.6666666667,2.92,0,2.5
432203,4. RURAL VILLAGE,43,2,2,3,4,1993,53.574166667,4.47,4.5,5,4,6,2.8975,5,0,6.6666666667,2.84,7.5,4.7
432203,4. RURAL VILLAGE,43,2,2,3,4,1997,68.568333333,5.47,4.5,4.75,6,6,7.105,7.5,0,8.3333333333,3.06,8.75,7.1
432203,4. RURAL VILLAGE,43,2,2,3,4,2000,73.400833333,3.71,4.5,4.5,7.5,6,7.4975,10,2.5,8.3333333333,3.06,7.5,8.3
432203,4. RURAL VILLAGE,43,2,2,3,4,2004,62.335357143,6.63,4.5,5,6,2,7.8003571429,4.375,1.25,5,3.28,8.5,8
432203,4. RURAL VILLAGE,43,2,2,3,4,2006,64.575833333,6.27,4.5,5.75,5,2,8.1575,4.375,1.25,8.3333333333,3.24,7,8.7
432203,4. RURAL VILLAGE,43,2,2,3,4,2009,67.488333333,4,4.5,5.25,9,5,8.125,5,2.5,3.3333333333,3.78,8,9
432203,4. RURAL VILLAGE,43,2,2,3,4,2011,71.548333333,,4.5,6.5,4,7.5,9.125,2.5,1.25,8.3333333333,3.64,7,9
432204,4. RURAL VILLAGE,43,2,2,4,4,1989,34.354047619,2.7,4.5,4,2,8,0.7142857143,2.9464285714,0,3.3333333333,2.06,0,4.1
432204,4. RURAL VILLAGE,43,2,2,4,4,1991,30.432857143,0.53,4.5,3.5,2,7.5,2.5,4.6428571429,0,0,2.06,0,3.2
432204,4. RURAL VILLAGE,43,2,2,4,4,1993,50.186666667,5.58,4.5,4.5,3,6,4.87,5,0,6.6666666667,2.12,3.75,4.2
432204,4. RURAL VILLAGE,43,2,2,4,4,1997,57.525,4.7,4.5,4,1,7.5,5.125,10,0,5,2.4,7.5,5.8
432204,4. RURAL VILLAGE,43,2,2,4,4,2000,47.8325,5.58,4.5,3.5,5,6,5.6575,5.625,0,0,2.82,1.25,7.9
432204,4. RURAL VILLAGE,43,2,2,4,4,2004,62.082857143,6.6,4.5,4,6,3.2,7.0178571429,4.375,1.25,5,3.34,7.5,9.3
432204,4. RURAL VILLAGE,43,2,2,4,4,2006,64.396666667,5.4,4.5,5,8,3.2,7.125,4.375,1.25,6.6666666667,3.38,7.5,8
432204,4. RURAL VILLAGE,43,2,2,4,4,2009,61.046969697,3.36,4.5,4.5,8,5,7.6136363636,10,2.5,3.3333333333,2.84,3,6.4
432204,4. RURAL VILLAGE,43,2,2,4,4,2011,69.458809524,,5.5,5.5,8,7.5,7.0238095238,8.125,1.25,5,2.88,4,6.2
432301,3. COUNTY TOWN NEIGHBORHOOD,43,2,3,1,3,1989,51.382857143,4.7,4,4,0.25,4,5,2.1428571429,0,10,2.04,6.25,9
432301,3. COUNTY TOWN NEIGHBORHOOD,43,2,3,1,3,1991,50.571190476,4.67,4,3.5,0.5,4,4.445,2.1428571429,0,8.3333333333,2.08,7.5,9.4
